HH_ID	STATE	HR	DISTRICT	REGION_TYPE	STRATUM	PSU_ID	MONTH_SLOT	MONTH	RESPONSE_STATUS	REASON_FOR_NON_RESPONSE	FAMILY_SHIFTED	HH_WEIGHT_MS	HH_WEIGHT_FOR_COUNTRY_MS	HH_WEIGHT_FOR_STATE_MS	HH_NON_RESPONSE_MS	HH_NON_RESPONSE_FOR_COUNTRY_MS	HH_NON_RESPONSE_FOR_STATE_MS	AGE_GROUP	OCCUPATION_GROUP	EDUCATION_GROUP	GENDER_GROUP	SIZE_GROUP	TOTAL_EXPENDITURE	ADJ_TOTAL_EXPENDITURE	MONTHLY_EXPENSE_ON_FOOD	ADJ_MONTHLY_EXPENSE_ON_FOOD	MONTHLY_EXPENSE_ON_CEREALS_AND_PULSES	MONTHLY_EXPENSE_ON_CEREALS_WHOLEGRAIN	MONTHLY_EXPENSE_ON_PROCESSED_CEREALS_AND_PULSES	MONTHLY_EXPENSE_ON_PULSES	MONTHLY_EXPENSE_ON_EDIBLE_OILS	ADJ_MONTHLY_EXPENSE_ON_EDIBLE_OILS	MONTHLY_EXPENSE_ON_GHEE	MONTHLY_EXPENSE_ON_DRY_SPICES	MONTHLY_EXPENSE_ON_VEGETABLES_AND_FRUITS	MONTHLY_EXPENSE_ON_VEGETABLES_AND_WET_SPICES	ADJ_MONTHLY_EXPENSE_ON_VEGETABLES_AND_WET_SPICES	MONTHLY_EXPENSE_ON_FRUITS	ADJ_MONTHLY_EXPENSE_ON_FRUITS	MONTHLY_EXPENSE_ON_DRY_FRUITS_AND_SAFFRON	MONTHLY_EXPENSE_ON_POTATOES_AND_ONIONS	ADJ_MONTHLY_EXPENSE_ON_POTATOES_AND_ONIONS	MONTHLY_EXPENSE_ON_MILK_AND_MILK_PRODUCTS	ADJ_MONTHLY_EXPENSE_ON_MILK_AND_MILK_PRODUCTS	MONTHLY_EXPENSE_ON_MILK_AND_MILK_POWDER	ADJ_MONTHLY_EXPENSE_ON_MILK_AND_MILK_POWDER	MONTHLY_EXPENSE_ON_MILK_PRODUCTS	ADJ_MONTHLY_EXPENSE_ON_MILK_PRODUCTS	MONTHLY_EXPENSE_ON_MITHAI	ADJ_MONTHLY_EXPENSE_ON_MITHAI	MONTHLY_EXPENSE_ON_BREAD	ADJ_MONTHLY_EXPENSE_ON_BREAD	MONTHLY_EXPENSE_ON_BISCUITS	ADJ_MONTHLY_EXPENSE_ON_BISCUITS	MONTHLY_EXPENSE_ON_SALTY_SNACKS	ADJ_MONTHLY_EXPENSE_ON_SALTY_SNACKS	MONTHLY_EXPENSE_ON_NOODLES_AND_FLAKES	MONTHLY_EXPENSE_ON_NOODLES_AND_PASTA	MONTHLY_EXPENSE_ON_FLAKES_MUESLI_AND_OATS	MONTHLY_EXPENSE_ON_CHOCOLATE_CAKE_ICE_CREAM	ADJ_MONTHLY_EXPENSE_ON_CHOCOLATE_CAKE_ICE_CREAM	MONTHLY_EXPENSE_ON_CHOCOLATES_AND_CAKES	ADJ_MONTHLY_EXPENSE_ON_CHOCOLATES_AND_CAKES	MONTHLY_EXPENSE_ON_ICE_CREAMS	ADJ_MONTHLY_EXPENSE_ON_ICE_CREAMS	MONTHLY_EXPENSE_ON_JAM_KETCHUP_PICKLES	MONTHLY_EXPENSE_ON_HEALTH_SUPPLEMENTS	MONTHLY_EXPENSE_ON_MEAT_EGGS_AND_FISH	ADJ_MONTHLY_EXPENSE_ON_MEAT_EGGS_AND_FISH	MONTHLY_EXPENSE_ON_MEAT_AND_FISH	ADJ_MONTHLY_EXPENSE_ON_MEAT_AND_FISH	MONTHLY_EXPENSE_ON_EGGS	ADJ_MONTHLY_EXPENSE_ON_EGGS	MONTHLY_EXPENSE_ON_READY_TO_EAT_FOOD	MONTHLY_EXPENSE_ON_TEA_COFFEE	MONTHLY_EXPENSE_ON_TEA	MONTHLY_EXPENSE_ON_COFFEE	MONTHLY_EXPENSE_ON_SUGAR_AND_OTHER_SWEETENERS	MONTHLY_EXPENSE_ON_BEVERAGES_AND_WATER	ADJ_MONTHLY_EXPENSE_ON_BEVERAGES_AND_WATER	MONTHLY_EXPENSE_ON_BEVERAGES	MONTHLY_EXPENSE_ON_BOTTLED_WATER	ADJ_MONTHLY_EXPENSE_ON_BOTTLED_WATER	MONTHLY_EXPENSE_ON_BABY_FOOD	MONTHLY_EXPENSE_ON_OTHER_FOODS	MONTHLY_EXPENSE_ON_INTOXICANTS	ADJ_MONTHLY_EXPENSE_ON_INTOXICANTS	MONTHLY_EXPENSE_ON_CIGARETTES_AND_TOBACCO	ADJ_MONTHLY_EXPENSE_ON_CIGARETTES_AND_TOBACCO	MONTHLY_EXPENSE_ON_CIGARETTES	ADJ_MONTHLY_EXPENSE_ON_CIGARETTES	MONTHLY_EXPENSE_ON_BIDIS	ADJ_MONTHLY_EXPENSE_ON_BIDIS	MONTHLY_EXPENSE_ON_OTHER_TOBACCO_PRODUCTS	ADJ_MONTHLY_EXPENSE_ON_OTHER_TOBACCO_PRODUCTS	MONTHLY_EXPENSE_ON_LIQUOR	MONTHLY_EXPENSE_ON_CLOTHING_AND_FOOTWEAR	MONTHLY_EXPENSE_ON_CLOTHING	MONTHLY_EXPENSE_ON_FOOTWEAR	MONTHLY_EXPENSE_ON_CLOTHING_ACCESSORIES	MONTHLY_EXPENSE_ON_ARTIFICIAL_JEWELLERY	MONTHLY_EXPENSE_ON_BAGS_WALLETS_WATCHES_GLASSES	MONTHLY_EXPENSE_ON_GEMS_AND_JEWELLERY	MONTHLY_EXPENSE_ON_COSMETIC_AND_TOILETRIES	MONTHLY_EXPENSE_ON_DENTAL_CARE_PRODUCTS	MONTHLY_EXPENSE_ON_TOOTHPASTE	MONTHLY_EXPENSE_ON_TOOTHPOWDER	MONTHLY_EXPENSE_ON_TOOTHBRUSH	MONTHLY_EXPENSE_ON_BATHING_SOAP	MONTHLY_EXPENSE_ON_COSMETICS	MONTHLY_EXPENSE_ON_FACE_WASH	MONTHLY_EXPENSE_ON_SHAVING_ARTICLES	MONTHLY_EXPENSE_ON_HAIR_OIL	MONTHLY_EXPENSE_ON_SHAMPOO_AND_CONDITIONER	MONTHLY_EXPENSE_ON_OTHER_HAIR_COSMETICS	MONTHLY_EXPENSE_ON_OTHER_COSMETICS	MONTHLY_EXPENSE_ON_POWDER	MONTHLY_EXPENSE_ON_CREAMS	MONTHLY_EXPENSE_ON_DEODORANTS_AND_PERFUMES	MONTHLY_EXPENSE_ON_ALL_TYPES_OF_DETERGENT	MONTHLY_EXPENSE_ON_DETERGENT_BARS	MONTHLY_EXPENSE_ON_DETERGENT_LIQUIDS_AND_POWDER	MONTHLY_EXPENSE_ON_SCOURERS	MONTHLY_EXPENSE_ON_OTHER_HOUSECARE_PRODUCTS	MONTHLY_EXPENSE_ON_APPLIANCES	MONTHLY_EXPENSE_ON_KITCHEN_APPLIANCES	MONTHLY_EXPENSE_ON_HOUSEHOLD_APPLIANCES	MONTHLY_EXPENSE_ON_MOBILES_AND_ACCESSORIES	MONTHLY_EXPENSE_ON_RESTAURANTS	ADJ_MONTHLY_EXPENSE_ON_RESTAURANTS	MONTHLY_EXPENSE_ON_FOOD_IN_RESTAURANTS	ADJ_MONTHLY_EXPENSE_ON_FOOD_IN_RESTAURANTS	MONTHLY_EXPENSE_ON_LIQUOR_IN_RESTAURANTS	MONTHLY_EXPENSE_ON_RECREATION	MONTHLY_EXPENSE_ON_ELECTRONIC_STORAGE_DEVICES	MONTHLY_EXPENSE_ON_ENTERTAINMENT	MONTHLY_EXPENSE_ON_TOYS	MONTHLY_EXPENSE_ON_BILLS_AND_RENT	MONTHLY_EXPENSE_ON_HOUSE_RENT	MONTHLY_EXPENSE_ON_WATER_CHARGES	MONTHLY_EXPENSE_ON_SOCIETY_CHARGES	MONTHLY_EXPENSE_ON_OTHER_TAXES	MONTHLY_EXPENSE_ON_POWER_AND_FUEL	ADJ_MONTHLY_EXPENSE_ON_POWER_AND_FUEL	MONTHLY_EXPENSE_ON_COOKING_FUEL	MONTHLY_EXPENSE_ON_PETROL_AND_DIESEL	ADJ_MONTHLY_EXPENSE_ON_PETROL_AND_DIESEL	MONTHLY_EXPENSE_ON_PETROL_AND_CNG	ADJ_MONTHLY_EXPENSE_ON_PETROL_AND_CNG	MONTHLY_EXPENSE_ON_DIESEL	ADJ_MONTHLY_EXPENSE_ON_DIESEL	MONTHLY_EXPENSE_ON_ELECTRICITY	MONTHLY_EXPENSE_ON_TRANSPORT	ADJ_MONTHLY_EXPENSE_ON_TRANSPORT	MONTHLY_EXPENSE_ON_BUS_TRAIN_AND_FERRY	MONTHLY_EXPENSE_ON_OUTSTATION_TAXI_BUS_TRAIN	MONTHLY_EXPENSE_ON_AUTORICKSHAW_AND_CAB	ADJ_MONTHLY_EXPENSE_ON_AUTORICKSHAW_AND_CAB	MONTHLY_EXPENSE_ON_AIRFARE	MONTHLY_EXPENSE_ON_PARKING_FEES	MONTHLY_EXPENSE_ON_TOLL_CHARGES	MONTHLY_EXPENSE_ON_COMMUNICATION_AND_INFO	MONTHLY_EXPENSE_ON_LANDLINE_PHONE	MONTHLY_EXPENSE_ON_CELL_PHONE	MONTHLY_EXPENSE_ON_CABLE_TV	MONTHLY_EXPENSE_ON_INTERNET	MONTHLY_EXPENSE_ON_NEWSPAPERS_AND_MAGAZINES	MONTHLY_EXPENSE_ON_EDUCATION	MONTHLY_EXPENSE_ON_BOOKS_JOURNALS	MONTHLY_EXPENSE_ON_SCHOOL_ACADEMIC_BOOKS	MONTHLY_EXPENSE_ON_FICTION_NON_FICTION_BOOKS	MONTHLY_EXPENSE_ON_STATIONERY	MONTHLY_EXPENSE_ON_SCHOOL_COLLEGE_FEES	MONTHLY_EXPENSE_ON_PRIVATE_TUITION_FEES	MONTHLY_EXPENSE_ON_HOBBY_CLASSES	MONTHLY_EXPENSE_ON_SCHOOL_TRANSPORT	MONTHLY_EXPENSE_ON_ADDITIONAL_PROFESSIONAL_EDUCATION	MONTHLY_EXPENSE_ON_OVERSEAS_EDUCATION	MONTHLY_EXPENSE_ON_OTHERS_EDUCATION	MONTHLY_EXPENSE_ON_HEALTH	MONTHLY_EXPENSE_ON_MEDICINES	MONTHLY_EXPENSE_ON_DOCTORS_PHYSIOTHERAPISTS_FEE	MONTHLY_EXPENSE_ON_MEDICAL_TESTS	MONTHLY_EXPENSE_ON_HOSPITALISATION_FEES	MONTHLY_EXPENSE_ON_HEALTH_INSURANCE_PREMIUM	MONTHLY_EXPENSE_ON_HEALTH_ENHANCEMENT	MONTHLY_EXPENSE_ON_OTHER_BEAUTY_AND_HYGIENE_PRODUCTS	MONTHLY_EXPENSE_ON_HYGIENE_PRODUCTS	MONTHLY_EXPENSE_ON_FITNESS	MONTHLY_EXPENSE_ON_PARLOR_SPA	MONTHLY_EXPENSE_ON_ALL_EMIS	MONTHLY_EXPENSE_ON_EMI_FOR_HOUSE	MONTHLY_EXPENSE_ON_EMI_FOR_VEHICLES	MONTHLY_EXPENSE_ON_EMI_FOR_DURABLES	MONTHLY_EXPENSE_ON_OTHER_EMIS	MONTHLY_EXPENSE_ON_MISCELLANEOUS	MONTHLY_EXPENSE_ON_DOMESTIC_HELP	MONTHLY_EXPENSE_ON_MOTOR_VEHICLE_REPAIRS	MONTHLY_EXPENSE_ON_REMITTANCES_SENT	MONTHLY_EXPENSE_ON_SOCIAL_OBLIGATIONS	MONTHLY_EXPENSE_ON_RELIGIOUS_OBLIGATIONS	MONTHLY_EXPENSE_ON_PROFESSIONAL_CONSULTATION	MONTHLY_EXPENSE_ON_GENERAL_INSURANCE	MONTHLY_EXPENSE_ON_VACATION	MONTHLY_EXPENSE_ON_LIGHTING	MONTHLY_EXPENSE_ON_FURNITURE_AND_FURNISHINGS	MONTHLY_EXPENSE_ON_PAINTING_AND_RENOVATION	MONTHLY_EXPENSE_ON_UTENSILS	MONTHLY_EXPENSE_ON_POCKET_MONEY	MONTHLY_EXPENSE_ON_PETS
86718486	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11712	Apr 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	2722.988391	2722.988391	2722.988391	2.060606	2.060606	2.060606	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
19764395	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11712	Apr 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	2722.988391	2722.988391	2722.988391	2.060606	2.060606	2.060606	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
12867024	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11712	Apr 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	2722.988391	2722.988391	2722.988391	2.060606	2.060606	2.060606	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
11986208	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11712	Apr 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	2722.988391	2722.988391	2722.988391	2.060606	2.060606	2.060606	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
22200892	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11712	Apr 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	2722.988391	2722.988391	2722.988391	2.060606	2.060606	2.060606	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
71289932	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11712	Apr 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	2722.988391	2722.988391	2722.988391	2.060606	2.060606	2.060606	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
22267079	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11712	Apr 2021	Mar 2021	Accepted	No Failure	N	2722.988391	2722.988391	2722.988391	2.060606	2.060606	2.060606	Balanced households with no Seniors	Small/Marginal Farmers	Matriculates majority household	Male Dominated	4 Members	10225	10976	5140	6061	1500	650	450	400	260	343	100	260	500	400	429	100	130	100	250	340	480	668	400	444	80	224	100	261	50	155	30	30	80	365	0	0	0	0	0	0	0	0	0	0	0	890	840	800	685	90	155	150	140	90	50	250	0	0	0	0	0	0	0	350	440	350	440	0	0	0	0	350	440	0	1050	1000	0	50	50	0	0	825	90	60	0	30	100	200	0	30	60	50	0	0	60	0	0	235	35	200	200	0	0	0	0	0	100	100	100	100	0	0	0	0	0	150	0	150	0	0	1650	1390	700	800	540	800	540	0	0	150	150	150	0	150	0	0	0	0	0	650	0	400	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	60	0	0	0	0	100	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71399574	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11712	Apr 2021	Mar 2021	Accepted	No Failure	N	2722.988391	2722.988391	2722.988391	2.060606	2.060606	2.060606	Other households of the Young	Small/Marginal Farmers	Matriculates majority household	Female Dominated	5 Members	8975	9749	4195	5010	1400	650	400	350	250	310	150	260	500	400	501	100	248	100	250	329	510	763	450	452	60	311	100	120	50	50	30	62	100	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	95	60	35	250	0	0	0	0	0	0	0	300	440	300	440	0	0	0	0	300	440	0	660	600	0	60	60	0	0	630	115	80	0	35	120	155	0	35	60	0	0	0	60	0	0	240	40	200	0	0	0	0	0	0	150	236	150	236	0	0	0	0	0	150	0	150	0	0	1710	1443	750	800	533	800	533	0	0	160	200	200	0	200	0	0	0	0	0	660	0	400	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	120	0	0	0	120	0	0	0	0	0	200	0	0	0	0	200	0	0	0	0	0	0	0	0	0
15332394	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11712	Apr 2021	Mar 2021	Accepted	No Failure	N	2722.988391	2722.988391	2722.988391	2.060606	2.060606	2.060606	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Male Majority	5 Members	8525	9979	4130	5196	1500	650	450	400	260	411	100	260	580	500	500	80	177	0	250	460	460	722	400	432	60	290	100	336	0	0	0	0	100	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	120	70	50	300	0	0	0	0	0	0	0	350	344	350	344	0	0	0	0	350	344	0	360	0	300	60	60	0	0	785	60	60	0	0	120	205	0	35	60	50	0	0	60	0	0	200	50	150	200	0	0	0	0	0	150	480	150	480	0	0	0	0	0	0	0	0	0	0	1700	1764	900	600	664	600	664	0	0	200	350	350	100	250	0	0	0	0	0	600	0	400	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	100	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12193202	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11712	Apr 2021	Mar 2021	Accepted	No Failure	N	2722.988391	2722.988391	2722.988391	2.060606	2.060606	2.060606	Balanced households with no Seniors	Small/Marginal Farmers	All Matriculates household	Balanced	4 Members	10180	11794	4490	5824	1050	400	350	300	200	301	90	220	430	350	397	80	288	0	250	335	450	676	400	418	50	258	150	350	60	144	40	91	100	222	100	100	0	0	0	0	0	0	0	0	0	860	1070	800	930	60	140	150	90	60	30	250	0	0	0	0	0	0	0	350	421	350	421	0	0	0	0	350	421	0	860	800	0	60	60	0	0	780	100	60	0	40	120	110	0	0	60	0	0	0	50	0	0	350	50	300	100	0	0	0	0	0	150	400	150	400	0	0	0	0	0	150	0	0	150	0	1900	1859	800	900	859	900	859	0	0	200	0	0	0	0	0	0	0	0	0	650	0	400	250	0	0	500	500	500	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	150	0	0	0	150	0	0	0	0	0	200	0	0	0	0	200	0	0	0	0	0	0	0	0	0
12992336	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11712	Apr 2021	Mar 2021	Accepted	No Failure	N	2722.988391	2722.988391	2722.988391	2.060606	2.060606	2.060606	Grown-up - dominant	Self-employed Entrepreneurs	Matriculates majority household	Balanced	2 Members	7310	7144	3205	3362	900	350	300	250	200	290	0	200	300	300	309	0	0	0	200	247	335	295	300	218	35	77	100	120	0	0	0	0	50	157	0	0	0	0	0	0	0	0	0	0	0	540	464	500	400	40	64	100	80	50	30	200	0	0	0	0	0	0	0	250	240	250	240	0	0	0	0	250	240	0	500	500	0	0	0	0	0	435	85	50	0	35	100	110	0	0	60	0	0	0	50	0	0	140	40	100	0	0	0	0	0	0	100	100	100	100	0	0	0	0	0	150	0	150	0	0	1820	1507	800	900	587	900	587	0	0	120	100	100	0	100	0	0	0	0	0	650	0	400	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	100	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71694655	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11712	Apr 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	2722.988391	2722.988391	2722.988391	2.060606	2.060606	2.060606	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
